module,path,file,line,syntax,parser,scope
alloc::boxed,alloc::boxed::Box,src/tests/stress/test-rust-stress/src/tests/heap_max_capacity.rs,9,import,rust,test_or_benchmark
alloc::boxed,alloc::boxed::Box,src/tests/stress/test-rust-stress/src/tests/heap_reclaim.rs,9,import,rust,test_or_benchmark
alloc::boxed,alloc::boxed::Box::new,src/tests/stress/test-rust-stress/src/tests/heap_reclaim.rs,87,qualified_path,rust,test_or_benchmark
alloc::boxed,alloc::boxed::Box,src/tests/stress/test-rust-stress/src/tests/heap_shrink.rs,9,import,rust,test_or_benchmark
alloc::boxed,alloc::boxed::Box::new,src/tests/stress/test-rust-stress/src/tests/heap_shrink.rs,157,qualified_path,rust,test_or_benchmark
alloc::collections,alloc::collections::BTreeMap,src/benchmarks/snapshot-rust-nostd/src/main.rs,18,import,verus,test_or_benchmark
alloc::collections,alloc::collections::BTreeMap::new,src/benchmarks/snapshot-rust-nostd/src/main.rs,102,qualified_path,verus,test_or_benchmark
alloc::collections,alloc::collections::BTreeMap,src/daemons/vfsd/src/assembler.rs,54,import,rust,production
alloc::collections,alloc::collections::BTreeMap,src/daemons/vfsd/src/ipc.rs,55,import,verus,production
alloc::collections,alloc::collections::BTreeMap,src/daemons/vfsd/src/main.rs,50,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/daemons/vfsd/src/main.rs,50,import,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/daemons/vfsd/src/main.rs,76,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/daemons/vfsd/src/main.rs,121,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/daemons/vfsd/src/pending.rs,25,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/daemons/vfsd/src/pending.rs,192,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/daemons/vfsd/src/pipe_wait.rs,18,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/daemons/vfsd/src/pipe_wait.rs,18,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/daemons/vfsd/src/pipe_wait.rs,76,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/daemons/vfsd/src/pipe_wait.rs,77,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/event/manager.rs,29,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/kernel/src/event/manager.rs,29,import,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager.rs,1429,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager.rs,1445,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager.rs,1455,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/kernel/src/event/manager.rs,1507,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/event/manager/test.rs,17,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/kernel/src/event/manager/test.rs,17,import,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/kernel/src/event/manager/test.rs,80,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager/test.rs,82,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager/test.rs,84,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::default,src/kernel/src/event/manager/test.rs,86,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/arch/x86/cpu/interrupt/mod.rs,50,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/arch/x86_64/cpu/interrupt/mod.rs,50,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/kernel/src/hal/io/mmio/allocator.rs,18,import,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/kernel/src/hal/io/mmio/allocator.rs,145,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/io/pmio/allocator.rs,16,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/io/pmio/allocator.rs,86,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/platform/bootinfo.rs,20,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/platform/madt.rs,14,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/platform/madt.rs,63,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/platform/madt.rs,161,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/hal/platform/microvm/mod.rs,56,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/platform/microvm/mod.rs,574,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/platform/microvm/mod.rs,737,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/hal/platform/microvm/mod.rs,738,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/kernel/src/ipc/bulk_pull.rs,13,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/kernel/src/ipc/bulk_pull.rs,64,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/ipc/mbx/mailbox.rs,8,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/kmain.rs,54,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/kernel_vas.rs,23,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/kernel_vas.rs,60,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/kernel_vas.rs,62,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/kernel_vas.rs,64,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/kernel_vas.rs,129,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/mod.rs,49,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/phys/mod.rs,33,import,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/virt/boot_init.rs,36,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/boot_init.rs,79,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/virt/manager.rs,37,import,verus,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/mm/virt/vmem.rs,45,import,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,126,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,163,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,172,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,185,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,194,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/mm/virt/vmem.rs,212,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/pm/process/manager/mod.rs,85,import,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,284,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,285,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,286,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,287,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,1035,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,1708,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,1882,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/manager/mod.rs,1909,qualified_path,rust,production
alloc::collections,alloc::collections::LinkedList,src/kernel/src/pm/process/state/mod.rs,61,import,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/state/mod.rs,252,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/state/mod.rs,254,qualified_path,verus,production
alloc::collections,alloc::collections::LinkedList::new,src/kernel/src/pm/process/state/mod.rs,255,qualified_path,verus,production
alloc::collections,alloc::collections::VecDeque,src/kernel/src/pm/sync/condvar.rs,13,import,verus,production
alloc::collections,alloc::collections::VecDeque::new,src/kernel/src/pm/sync/condvar.rs,73,qualified_path,verus,production
alloc::collections,alloc::collections::BTreeMap,src/libs/cache/src/lib.rs,41,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/cache/src/lib.rs,126,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque,src/libs/syscall/src/dirent/mod.rs,20,import,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/syscall/src/dirent/mod.rs,143,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/libs/syscall/src/fdtable.rs,23,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/syscall/src/fdtable.rs,114,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/syscall/src/fdtable.rs,420,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/libs/syscall/src/sys/mman/syscalls/mod.rs,9,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/syscall/src/sys/mman/syscalls/mod.rs,50,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/libs/syscall/src/sys/mman/syscalls/mprotect.rs,15,import,rust,production
alloc::collections,alloc::collections::BTreeMap,src/libs/syscall/src/sys/mman/syscalls/munmap.rs,12,import,rust,production
alloc::collections,alloc::collections::VecDeque,src/libs/type-safe/src/vec_deque.rs,8,import,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,76,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/type-safe/src/vec_deque.rs,109,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/type-safe/src/vec_deque.rs,134,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/type-safe/src/vec_deque.rs,209,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,260,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque,src/libs/type-safe/src/vec_deque.rs,343,import,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,354,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/type-safe/src/vec_deque.rs,362,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,518,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,525,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,533,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,543,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,672,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,674,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,793,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,809,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,810,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,819,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,827,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,835,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,852,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,860,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::from,src/libs/type-safe/src/vec_deque.rs,870,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap,src/libs/vfs/src/fd/mod.rs,51,import,verus,production
alloc::collections,alloc::collections::BTreeSet,src/libs/vfs/src/fd/mod.rs,51,import,verus,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/vfs/src/fd/mod.rs,391,qualified_path,verus,production
alloc::collections,alloc::collections::BTreeSet::new,src/libs/vfs/src/fd/mod.rs,398,qualified_path,verus,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/vfs/src/fd/mod.rs,500,qualified_path,verus,production
alloc::collections,alloc::collections::BTreeSet::new,src/libs/vfs/src/fd/mod.rs,507,qualified_path,verus,production
alloc::collections,alloc::collections::VecDeque,src/libs/vfs/src/line_discipline/discipline.rs,71,import,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/vfs/src/line_discipline/discipline.rs,140,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/vfs/src/line_discipline/discipline.rs,392,qualified_path,rust,production
alloc::collections,alloc::collections::VecDeque,src/libs/vfs/src/pipe/pipe_end.rs,33,import,verus,production
alloc::collections,alloc::collections::VecDeque::new,src/libs/vfs/src/pipe/pipe_end.rs,182,qualified_path,verus,production
alloc::collections,alloc::collections::BTreeMap,src/libs/vfs/src/process.rs,14,import,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/vfs/src/process.rs,102,qualified_path,rust,production
alloc::collections,alloc::collections::BTreeMap::new,src/libs/vfs/src/process.rs,133,qualified_path,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/kernel/src/pm/process/state/mod.rs,61,import,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/kernel/src/pm/process/state/mod.rs,256,qualified_path,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/kernel/src/pm/process/state/mod.rs,257,qualified_path,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/kernel/src/pm/thread/state.rs,25,import,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/kernel/src/pm/thread/state.rs,150,qualified_path,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/libs/proc/src/daemon/mod.rs,27,import,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/libs/proc/src/daemon/mod.rs,229,qualified_path,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/libs/proc/src/daemon/mod.rs,1979,qualified_path,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/libs/syscall/src/dlfcn/syscall/dladdr.rs,18,import,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/libs/syscall/src/dlfcn/syscall/dlclose.rs,13,import,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/libs/syscall/src/dlfcn/syscall/dlclose.rs,89,qualified_path,rust,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap,src/libs/syscall/src/dlfcn/syscall/dlopen.rs,14,import,verus,production
alloc::collections::btree_map,alloc::collections::btree_map::BTreeMap::new,src/libs/syscall/src/dlfcn/syscall/dlopen.rs,106,qualified_path,verus,production
